player_id,player_fullname,age,birth_date,birth_place,nationality,height_cm,weight_kg,player_photo,club,league,position,minutes,rating,shots,goals,assists,passes,key_passes,tackles,blocks,interceptions,duels,duels_won,dribbles_attempted,dribbles_success,fouls_drawn,fouls_committed,team_logo,league_logo,goals_p90,assists_p90
162443,Étienne Ludovic Youté Kinkoué,23.0,2002-01-14,Lyon,France,196,88,https://media.api-sports.io/football/players/162443.png,Le Havre,Ligue 1,Midfielder,335,6.85,0.92,3.41,3.3,6.48,2.05,4.4,9.93,1.06,0.32,1.25,0.53,1.11,1.69,7.41,https://media.api-sports.io/football/teams/111.png,https://media.api-sports.io/football/leagues/61.png,0.0,0.0
174927,Arouna Sangante,23.0,2002-04-12,Mbao,Senegal,189,76,https://media.api-sports.io/football/players/174927.png,Le Havre,Ligue 1,Defender,1322,6.94,4.57,8.0,3.99,8.2,3.8,2.5,6.06,6.13,5.14,5.72,3.65,4.76,8.7,2.69,https://media.api-sports.io/football/teams/111.png,https://media.api-sports.io/football/leagues/61.png,0.0680786686838124,0.0
333137,Kassoum Ouattara,21.0,2004-10-14,Paris,France,176,73,https://media.api-sports.io/football/players/333137.png,Monaco,Ligue 1,Defender,701,6.52,8.08,3.94,9.83,1.9,9.42,7.79,1.25,5.31,9.25,7.5,9.76,8.99,7.02,2.36,https://media.api-sports.io/football/teams/91.png,https://media.api-sports.io/football/leagues/61.png,0.0,0.38516405135520687
364093,Simon Ebonog,21.0,2004-08-16,Yaoundé,France,,,https://media.api-sports.io/football/players/364093.png,Le Havre,Ligue 1,Midfielder,569,6.58,5.0,3.41,3.3,1.12,2.35,8.56,9.07,6.67,6.5,8.12,6.55,7.09,6.77,4.11,https://media.api-sports.io/football/teams/111.png,https://media.api-sports.io/football/leagues/61.png,0.0,0.0
386276,Paris Josua Brunner,19.0,2006-02-15,Dortmund,Germany,186,80,https://media.api-sports.io/football/players/386276.png,Monaco,Ligue 1,Attacker,95,6.3,2.86,2.6,3.37,2.72,1.12,5.46,3.3,8.96,7.55,4.78,6.5,5.78,3.37,0.2,https://media.api-sports.io/football/teams/91.png,https://media.api-sports.io/football/leagues/61.png,0.0,0.0
395040,George Ilenikhena,19.0,2006-08-16,Lagos,France,185,76,https://media.api-sports.io/football/players/395040.png,Monaco,Ligue 1,Attacker,288,6.55,9.42,9.22,3.37,0.88,4.93,2.41,8.91,2.21,3.64,3.5,6.46,2.55,4.59,8.61,https://media.api-sports.io/football/teams/91.png,https://media.api-sports.io/football/leagues/61.png,0.625,0.0
453792,Aladji Bamba,19.0,2006-07-14,,France,181,67,https://media.api-sports.io/football/players/453792.png,Monaco,Ligue 1,Midfielder,145,6.84,0.92,3.41,3.3,9.78,0.84,9.58,2.18,7.85,9.45,9.76,2.52,1.11,9.07,1.3,https://media.api-sports.io/football/teams/91.png,https://media.api-sports.io/football/leagues/61.png,0.0,0.0
961,Felix Khonde Mambimbi,24.0,2001-01-18,Fribourg,Switzerland,171,68,https://media.api-sports.io/football/players/961.png,Le Havre,Ligue 1,Attacker,287,6.45,4.01,2.6,3.37,2.93,6.43,8.27,3.3,8.91,4.15,3.57,5.31,5.71,2.59,1.5,https://media.api-sports.io/football/teams/111.png,https://media.api-sports.io/football/leagues/61.png,0.0,0.0
21570,Nicolas Louis Marcel Cozza,26.0,1999-01-08,Ganges,France,178,72,https://media.api-sports.io/football/players/21570.png,Nantes,Ligue 1,Defender,837,6.41,4.01,3.94,3.99,1.42,5.94,1.73,4.01,3.03,2.6,1.78,7.91,8.37,4.71,6.75,https://media.api-sports.io/football/teams/83.png,https://media.api-sports.io/football/leagues/61.png,0.0,0.0
21641,Godson Kyeremeh,25.0,2000-06-14,Melun,France,175,60,https://media.api-sports.io/football/players/21641.png,Le Havre,Ligue 1,Attacker,351,6.62,2.41,2.6,8.57,1.97,5.41,6.63,3.3,2.21,5.1,7.43,5.53,4.93,9.63,3.84,https://media.api-sports.io/football/teams/111.png,https://media.api-sports.io/football/leagues/61.png,0.0,0.25641025641025644
22134,Kelvin Amian Adou,27.0,1998-02-08,Toulouse,France,180,78,https://media.api-sports.io/football/players/22134.png,Nantes,Ligue 1,Defender,1440,6.68,5.2,3.94,8.02,3.44,4.52,4.38,6.17,1.59,1.97,3.1,3.05,3.91,5.79,6.03,https://media.api-sports.io/football/teams/83.png,https://media.api-sports.io/football/leagues/61.png,0.0,0.0625
128342,Rassoul Ndiaye,24.0,2001-12-11,Besançon,Senegal,179,70,https://media.api-sports.io/football/players/128342.png,Le Havre,Ligue 1,Midfielder,1095,6.88,7.16,8.91,3.3,2.27,5.06,5.92,5.48,3.36,2.81,3.94,4.3,5.09,5.79,7.97,https://media.api-sports.io/football/teams/111.png,https://media.api-sports.io/football/leagues/61.png,0.24657534246575344,0.0
137296,Hyeok-Kyu Kwon,24.0,2001-03-13,,Korea Republic,190,77,https://media.api-sports.io/football/players/137296.png,Nantes,Ligue 1,Midfielder,764,6.79,1.93,3.41,3.3,1.88,0.84,5.06,9.63,5.84,2.03,3.18,1.05,1.11,5.92,4.69,https://media.api-sports.io/football/teams/83.png,https://media.api-sports.io/football/leagues/61.png,0.0,0.0
156465,Issa Soumaré,25.0,2000-10-10,Podor,Senegal,182,78,https://media.api-sports.io/football/players/156465.png,Le Havre,Ligue 1,Attacker,1444,7.08,7.72,5.92,7.24,4.49,5.2,6.26,7.99,5.44,7.38,8.61,4.97,5.1,8.1,4.29,https://media.api-sports.io/football/teams/111.png,https://media.api-sports.io/football/leagues/61.png,0.18698060941828257,0.12465373961218837
174625,Fodé Doucouré,24.0,2001-02-03,Bamako,Mali,172,62,https://media.api-sports.io/football/players/174625.png,Le Havre,Ligue 1,Defender,668,6.94,9.3,9.64,9.13,1.85,9.59,8.75,2.86,2.62,5.22,4.45,7.72,6.56,3.1,6.49,https://media.api-sports.io/football/teams/111.png,https://media.api-sports.io/football/leagues/61.png,0.2694610778443114,0.1347305389221557
174937,Yassine Kechta,23.0,2002-02-25,Paris,Morocco,174,68,https://media.api-sports.io/football/players/174937.png,Le Havre,Ligue 1,Midfielder,924,6.43,7.19,7.7,7.27,2.25,5.26,4.95,7.03,6.75,6.28,2.42,4.1,3.23,5.38,1.12,https://media.api-sports.io/football/teams/111.png,https://media.api-sports.io/football/leagues/61.png,0.09740259740259741,0.09740259740259741
197771,Yassine Benhattab,23.0,2002-11-18,Marseille,France,170,59,https://media.api-sports.io/football/players/197771.png,Nantes,Ligue 1,Midfielder,477,6.61,3.33,3.41,3.3,2.03,7.21,5.62,2.18,1.06,2.47,3.81,8.29,8.63,2.89,8.34,https://media.api-sports.io/football/teams/83.png,https://media.api-sports.io/football/leagues/61.png,0.0,0.0
443674,Louis Leroux,19.0,2006-01-23,,France,184,75,https://media.api-sports.io/football/players/443674.png,Nantes,Ligue 1,Midfielder,926,6.67,1.91,7.68,7.24,3.15,5.82,5.55,5.89,2.64,2.05,3.08,5.75,5.21,4.33,7.58,https://media.api-sports.io/football/teams/83.png,https://media.api-sports.io/football/leagues/61.png,0.09719222462203024,0.09719222462203024
460805,Daren Nbenbege Mosengo,19.0,2006-08-11,,France,188,72,https://media.api-sports.io/football/players/460805.png,Le Havre,Ligue 1,Midfielder,11,6.6,0.92,3.41,3.3,9.05,0.84,9.87,2.18,1.06,9.18,9.33,0.53,1.11,0.76,9.44,https://media.api-sports.io/football/teams/111.png,https://media.api-sports.io/football/leagues/61.png,0.0,0.0
522609,Tylel Tati,17.0,2008-01-19,Champigny-sur-Marne,France,190,79,https://media.api-sports.io/football/players/522609.png,Nantes,Ligue 1,Defender,1325,6.45,1.41,3.94,3.99,6.39,2.79,1.8,8.12,4.4,0.75,1.03,5.07,6.08,5.0,3.75,https://media.api-sports.io/football/teams/83.png,https://media.api-sports.io/football/leagues/61.png,0.0,0.0
924,Francis Joseph Coquelin,34.0,1991-05-13,Laval,France,176,74,https://media.api-sports.io/football/players/924.png,Nantes,Ligue 1,Midfielder,150,6.58,4.77,3.41,3.3,6.38,0.84,2.71,9.0,7.68,1.27,4.01,6.33,9.07,3.08,2.63,https://media.api-sports.io/football/teams/83.png,https://media.api-sports.io/football/leagues/61.png,0.0,0.0
15684,Patrik Ulf Anders Carlgren,33.0,1992-01-08,Falun,Sweden,188,84,https://media.api-sports.io/football/players/15684.png,Nantes,Ligue 1,Goalkeeper,98,6.05,5.0,5.06,4.94,2.69,3.85,4.1,5.06,4.49,7.69,8.46,4.17,4.23,2.24,5.77,https://media.api-sports.io/football/teams/83.png,https://media.api-sports.io/football/leagues/61.png,0.0,0.0
42086,Youssef El-Arabi,38.0,1987-02-03,Caen,Morocco,183,70,https://media.api-sports.io/football/players/42086.png,Nantes,Ligue 1,Attacker,570,6.59,3.33,8.4,3.37,5.17,5.85,3.16,7.69,4.83,5.99,5.07,5.68,4.32,7.69,2.14,https://media.api-sports.io/football/teams/83.png,https://media.api-sports.io/football/leagues/61.png,0.47368421052631576,0.0
161622,Matthis Abline,22.0,2003-03-28,,France,176,67,https://media.api-sports.io/football/players/161622.png,Nantes,Ligue 1,Attacker,1247,7.03,7.62,5.65,7.48,1.33,5.65,5.03,3.3,4.69,5.58,7.07,8.78,8.81,7.33,5.68,https://media.api-sports.io/football/teams/83.png,https://media.api-sports.io/football/leagues/61.png,0.14434643143544507,0.14434643143544507
193952,Johann Théo Tom Lepenant,23.0,2002-10-22,Granville,France,176,69,https://media.api-sports.io/football/players/193952.png,Nantes,Ligue 1,Midfielder,821,6.95,4.28,3.41,7.46,3.96,6.87,9.12,7.36,6.21,7.16,8.34,4.94,4.3,8.73,7.02,https://media.api-sports.io/football/teams/83.png,https://media.api-sports.io/football/leagues/61.png,0.0,0.10962241169305724
388779,Dehmaine Tabibou Assoumani,20.0,2005-04-17,,France,181,73,https://media.api-sports.io/football/players/388779.png,Nantes,Ligue 1,Midfielder,669,6.49,8.14,3.41,3.3,2.52,6.89,4.01,2.18,7.73,5.89,5.84,8.0,8.31,7.68,2.81,https://media.api-sports.io/football/teams/83.png,https://media.api-sports.io/football/leagues/61.png,0.0,0.0
428504,Amady Camara,20.0,2005-05-28,Bamako,Mali,180,,https://media.api-sports.io/football/players/428504.png,Nantes,Ligue 1,Attacker,160,6.5,3.5,2.6,3.37,6.46,6.05,8.84,3.3,7.65,5.9,4.42,5.41,4.05,4.15,4.05,https://media.api-sports.io/football/teams/83.png,https://media.api-sports.io/football/leagues/61.png,0.0,0.0
443676,Bahereba Guirassy,19.0,2006-08-29,Angers,Guinea,177,66,https://media.api-sports.io/football/players/443676.png,Nantes,Ligue 1,Midfielder,697,6.75,7.53,9.07,7.75,0.95,4.06,6.94,4.99,3.2,8.36,6.7,9.1,7.82,3.3,6.26,https://media.api-sports.io/football/teams/83.png,https://media.api-sports.io/football/leagues/61.png,0.2582496413199426,0.1291248206599713
20566,Yehvann Diouf,26.0,1999-11-16,Montreuil-sous-Bois,France,188,74,https://media.api-sports.io/football/players/20566.png,Nice,Ligue 1,Goalkeeper,1445,7.04,5.0,5.06,4.94,2.18,3.85,4.1,5.06,4.49,3.85,4.62,8.33,8.46,4.49,5.77,https://media.api-sports.io/football/teams/84.png,https://media.api-sports.io/football/leagues/61.png,0.0,0.0
162465,Melvin Michel Maxence Bard,25.0,2000-11-06,Ecully,France,173,65,https://media.api-sports.io/football/players/162465.png,Nice,Ligue 1,Midfielder,1355,6.69,4.74,6.92,3.3,6.94,3.35,3.57,9.36,7.97,2.15,4.25,3.84,6.11,4.47,7.8,https://media.api-sports.io/football/teams/84.png,https://media.api-sports.io/football/leagues/61.png,0.06642066420664207,0.0
193617,Tom Alexis Louchet,22.0,2003-05-04,Manosque,France,176,65,https://media.api-sports.io/football/players/193617.png,Nice,Ligue 1,Midfielder,618,6.78,3.69,3.41,9.27,4.94,8.56,7.51,8.84,7.02,3.96,5.26,4.35,5.16,4.27,3.42,https://media.api-sports.io/football/teams/84.png,https://media.api-sports.io/football/leagues/61.png,0.0,0.29126213592233013
313937,Antoine Mendy,21.0,2004-05-27,Marseille,France,187,75,https://media.api-sports.io/football/players/313937.png,Nice,Ligue 1,Defender,1238,6.82,5.87,3.94,3.99,8.03,2.84,7.6,8.44,2.81,8.1,8.61,6.15,6.25,7.81,2.4,https://media.api-sports.io/football/teams/84.png,https://media.api-sports.io/football/leagues/61.png,0.0,0.0
404172,Kojo Peprah Oppong,21.0,2004-06-04,,Ghana,,,https://media.api-sports.io/football/players/404172.png,Nice,Ligue 1,Defender,1240,6.7,5.84,8.25,3.99,7.48,5.99,5.82,7.31,5.14,6.25,6.9,7.0,8.49,6.44,2.93,https://media.api-sports.io/football/teams/84.png,https://media.api-sports.io/football/leagues/61.png,0.07258064516129033,0.0
449509,Abdulai Juma Bah,19.0,2006-04-11,Freetown,Sierra Leone,195,80,https://media.api-sports.io/football/players/449509.png,Nice,Ligue 1,Defender,898,6.7,5.02,3.94,3.99,7.98,4.98,1.88,9.04,4.47,5.02,4.42,5.75,7.86,2.48,2.81,https://media.api-sports.io/football/teams/84.png,https://media.api-sports.io/football/leagues/61.png,0.0,0.0
107,Sofiane Diop,25.0,2000-06-09,Tours,France,175,65,https://media.api-sports.io/football/players/107.png,Nice,Ligue 1,Midfielder,1003,6.98,9.07,9.68,8.41,4.45,7.07,1.25,4.69,4.55,5.65,4.72,7.48,7.58,9.29,5.35,https://media.api-sports.io/football/teams/84.png,https://media.api-sports.io/football/leagues/61.png,0.5383848454636092,0.17946161515453637
19250,Billal Brahimi,25.0,2000-03-14,Paris,Algeria,183,75,https://media.api-sports.io/football/players/19250.png,Nice,Ligue 1,Attacker,8,6.6,0.8,2.6,3.37,8.38,10.0,1.05,3.3,2.21,0.14,0.26,0.65,1.09,0.83,9.39,https://media.api-sports.io/football/teams/84.png,https://media.api-sports.io/football/leagues/61.png,0.0,0.0
105154,Isak Alexander Jansson,23.0,2002-01-31,,Sweden,174,,https://media.api-sports.io/football/players/105154.png,Nice,Ligue 1,Attacker,469,6.59,7.11,5.99,3.37,4.46,6.09,7.52,3.3,9.01,2.35,2.38,4.76,4.08,3.44,6.16,https://media.api-sports.io/football/teams/84.png,https://media.api-sports.io/football/leagues/61.png,0.19189765458422176,0.0
278392,Charlie Richard Cresswell,23.0,2002-08-17,Preston,England,187,74,https://media.api-sports.io/football/players/278392.png,Toulouse,Ligue 1,Defender,1440,7.11,9.4,9.28,8.02,6.13,6.01,1.59,9.01,4.64,7.28,7.88,1.19,1.68,5.43,4.72,https://media.api-sports.io/football/teams/96.png,https://media.api-sports.io/football/leagues/61.png,0.1875,0.0625
304140,Mário Sauer,21.0,2004-05-15,Bratislava,Slovakia,182,,https://media.api-sports.io/football/players/304140.png,Toulouse,Ligue 1,Midfielder,487,6.65,5.57,3.41,3.3,3.23,2.58,4.6,5.77,8.77,1.12,2.81,2.3,3.78,2.76,6.77,https://media.api-sports.io/football/teams/96.png,https://media.api-sports.io/football/leagues/61.png,0.0,0.0
325346,Guillaume Restes,20.0,2005-03-11,Guillaume,France,188,82,https://media.api-sports.io/football/players/325346.png,Toulouse,Ligue 1,Goalkeeper,1440,6.71,5.0,5.06,4.94,1.41,7.88,4.1,5.06,8.97,4.49,3.85,4.17,4.23,9.23,1.41,https://media.api-sports.io/football/teams/96.png,https://media.api-sports.io/football/leagues/61.png,0.0,0.0
334879,Badredine Bouanani,21.0,2004-12-08,,Algeria,177,68,https://media.api-sports.io/football/players/334879.png,Nice,Ligue 1,Attacker,93,6.7,2.91,2.6,3.37,9.49,5.07,1.05,3.3,9.05,1.56,1.43,8.03,5.85,6.97,9.39,https://media.api-sports.io/football/teams/84.png,https://media.api-sports.io/football/leagues/61.png,0.0,0.0
412759,Jaydee Canvot,19.0,2006-07-29,,France,188,75,https://media.api-sports.io/football/players/412759.png,Toulouse,Ligue 1,Midfielder,180,7.1,6.87,3.41,3.3,8.61,0.84,2.16,9.68,1.06,0.83,2.54,5.59,7.29,0.76,8.53,https://media.api-sports.io/football/teams/96.png,https://media.api-sports.io/football/leagues/61.png,0.0,0.0
452697,Dayann Methalie,19.0,2006-02-15,,France,186,70,https://media.api-sports.io/football/players/452697.png,Toulouse,Ligue 1,Midfielder,1170,6.48,5.37,3.41,3.3,0.64,3.02,7.75,6.26,6.01,7.38,5.77,9.0,8.75,3.18,1.25,https://media.api-sports.io/football/teams/96.png,https://media.api-sports.io/football/leagues/61.png,0.0,0.0
503702,Bernard Nguene,19.0,2006-08-04,,Cameroon,178,70,https://media.api-sports.io/football/players/503702.png,Nice,Ligue 1,Attacker,124,6.5,4.8,2.6,3.37,4.22,1.12,9.63,3.3,9.86,7.43,9.05,5.24,4.66,2.82,2.76,https://media.api-sports.io/football/teams/84.png,https://media.api-sports.io/football/leagues/61.png,0.0,0.0
15793,Rasmus Schmidt Nicolaisen,28.0,1997-03-16,Aulum,Denmark,191,81,https://media.api-sports.io/football/players/15793.png,Toulouse,Ligue 1,Defender,1224,6.69,6.71,3.94,3.99,4.28,2.86,2.52,5.91,7.55,3.77,5.43,3.39,4.93,4.78,2.84,https://media.api-sports.io/football/teams/96.png,https://media.api-sports.io/football/leagues/61.png,0.0,0.0
21102,Valentin Rongier,31.0,1994-12-07,Macon,France,172,67,https://media.api-sports.io/football/players/21102.png,Rennes,Ligue 1,Midfielder,1305,7.13,5.27,6.99,7.92,9.39,7.16,5.72,8.34,7.58,2.84,4.28,4.4,6.31,4.67,3.81,https://media.api-sports.io/football/teams/94.png,https://media.api-sports.io/football/leagues/61.png,0.06896551724137931,0.13793103448275862
84128,Gnantin Yann Gboho,24.0,2001-01-14,Man,France,178,63,https://media.api-sports.io/football/players/84128.png,Toulouse,Ligue 1,Attacker,1264,7.32,2.99,7.48,6.73,6.09,8.78,3.84,3.3,6.77,4.32,6.29,9.05,9.15,7.93,8.13,https://media.api-sports.io/football/teams/96.png,https://media.api-sports.io/football/leagues/61.png,0.3560126582278481,0.07120253164556962
129681,Anthony Rouault,24.0,2001-05-29,Villeneuve-sur-Lot,France,186,77,https://media.api-sports.io/football/players/129681.png,Rennes,Ligue 1,Defender,853,7.13,3.97,8.75,3.99,8.49,5.12,4.81,8.1,6.9,5.05,4.81,1.19,1.68,3.77,3.49,https://media.api-sports.io/football/teams/94.png,https://media.api-sports.io/football/leagues/61.png,0.10550996483001171,0.0
264383,Warren Håkon Christofer Kamanzi,25.0,2000-11-11,,Norway,177,70,https://media.api-sports.io/football/players/264383.png,Toulouse,Ligue 1,Defender,330,6.73,7.58,3.94,3.99,1.47,8.65,6.3,3.68,1.68,7.64,5.91,9.52,9.76,5.87,4.54,https://media.api-sports.io/football/teams/96.png,https://media.api-sports.io/football/leagues/61.png,0.0,0.0
272460,Quentin Merlin,23.0,2002-05-16,Nantes,France,174,68,https://media.api-sports.io/football/players/272460.png,Rennes,Ligue 1,Defender,1021,6.77,6.68,3.94,9.64,5.5,9.13,2.96,5.5,5.48,2.74,2.16,7.98,7.93,8.0,8.82,https://media.api-sports.io/football/teams/94.png,https://media.api-sports.io/football/leagues/61.png,0.0,0.2644466209598433
362741,Santiago Hidalgo Massa,20.0,2005-02-17,Santiago del Estero,Argentina,174,71,https://media.api-sports.io/football/players/362741.png,Toulouse,Ligue 1,Attacker,241,6.65,5.07,9.39,9.86,5.68,6.02,8.78,9.22,6.33,9.32,7.86,8.23,4.76,6.84,2.45,https://media.api-sports.io/football/teams/96.png,https://media.api-sports.io/football/leagues/61.png,0.7468879668049793,0.7468879668049793
367636,Jérémy Jacquet,20.0,2005-07-13,,France,188,77,https://media.api-sports.io/football/players/367636.png,Rennes,Ligue 1,Defender,1334,6.99,6.42,3.94,3.99,8.0,5.31,4.62,7.38,5.72,2.67,4.9,4.47,4.74,6.47,4.23,https://media.api-sports.io/football/teams/94.png,https://media.api-sports.io/football/leagues/61.png,0.0,0.0
417830,Abdelhamid Aït Boudlal,19.0,2006-04-16,Marrakesh,Morocco,190,78,https://media.api-sports.io/football/players/417830.png,Rennes,Ligue 1,Defender,648,6.82,4.71,9.71,9.16,6.56,3.33,5.77,6.62,3.29,5.19,5.22,6.49,5.52,2.38,6.3,https://media.api-sports.io/football/teams/94.png,https://media.api-sports.io/football/leagues/61.png,0.2777777777777778,0.1388888888888889
430816,Noah Edjouma,20.0,2005-10-04,Clamart,France,181,73,https://media.api-sports.io/football/players/430816.png,Toulouse,Ligue 1,Attacker,243,6.58,5.0,2.6,3.37,4.29,8.54,7.31,3.3,9.18,7.62,6.56,9.66,9.08,5.54,6.46,https://media.api-sports.io/football/teams/96.png,https://media.api-sports.io/football/leagues/61.png,0.0,0.0
489905,Seny Koumbassa,18.0,2007-06-20,Toulouse,France,187,,https://media.api-sports.io/football/players/489905.png,Toulouse,Ligue 1,Defender,11,6.9,1.41,3.94,3.99,0.32,1.39,9.98,1.25,0.75,4.92,9.57,1.19,1.68,0.84,9.48,https://media.api-sports.io/football/teams/96.png,https://media.api-sports.io/football/leagues/61.png,0.0,0.0
514464,Alexis Vossah,17.0,2008-03-11,,France,181,69,https://media.api-sports.io/football/players/514464.png,Toulouse,Ligue 1,Midfielder,485,6.42,7.36,8.51,8.48,3.33,3.52,2.49,5.79,4.23,2.08,2.62,3.52,4.99,2.79,3.99,https://media.api-sports.io/football/teams/96.png,https://media.api-sports.io/football/leagues/61.png,0.18556701030927836,0.18556701030927836
897,Mason Will John Greenwood,24.0,2001-10-01,Bradford,England,181,70,https://media.api-sports.io/football/players/897.png,Marseille,Ligue 1,Attacker,1224,7.65,9.18,9.49,8.18,9.76,9.32,2.35,3.3,4.8,0.82,2.11,7.38,8.37,4.3,8.28,https://media.api-sports.io/football/teams/81.png,https://media.api-sports.io/football/leagues/61.png,0.8088235294117646,0.22058823529411764
926,Geoffrey Edwin Kondogbia,32.0,1993-02-15,Nemours,Central African Republic,188,80,https://media.api-sports.io/football/players/926.png,Marseille,Ligue 1,Defender,314,6.95,4.89,3.94,3.99,9.5,1.39,5.34,8.89,7.81,7.24,8.0,8.0,9.42,7.48,1.8,https://media.api-sports.io/football/teams/81.png,https://media.api-sports.io/football/leagues/61.png,0.0,0.0
21497,Ludovic Régis Arsène Blas,28.0,1997-12-31,Colombes,France,180,70,https://media.api-sports.io/football/players/21497.png,Rennes,Ligue 1,Midfielder,678,6.82,9.22,9.54,7.78,5.13,9.22,1.39,5.04,6.63,6.63,5.18,8.24,8.58,9.14,4.5,https://media.api-sports.io/football/teams/94.png,https://media.api-sports.io/football/leagues/61.png,0.39823008849557523,0.1327433628318584
24147,Mahdi Camara,27.0,1998-06-30,Martigues,France,178,73,https://media.api-sports.io/football/players/24147.png,Rennes,Ligue 1,Midfielder,1072,6.56,3.55,7.41,7.05,4.77,5.5,7.09,5.53,8.34,3.64,5.7,4.69,6.28,6.47,3.13,https://media.api-sports.io/football/teams/94.png,https://media.api-sports.io/football/leagues/61.png,0.08395522388059701,0.08395522388059701
